tag,anchor,PRF,channel,data rate,preamble,TXpower,PRR,Average distance error anchor,Stde distance error anchor,energy consumption,packet duration,Average RSP tag,Stde RSP tag,Average RSP anchor,Stde RSP anchor,Average LOS indication tag,Stde LOS indication tag,Average LOS indication anchor,Stde LOS indication anchor,Mean noise CIR tag,Mean noise CIR anchor,startindex,stopindex
1,4,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,4,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,4,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,4,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,3,110,128,10.5,1.0,1506.222561402405,430.283249766,123.0,4.8946609658620694,-21304508.911228172,213042307.71907228,-102.21139285714287,0.9991216072662904,-21304401.699077383,213042307.57712457,4.133276190476192,1.9038412382679413,27.015873015873016,29.552380952380954,19794.0,20297.0
1,4,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,3,110,1024,10.5,1.0,139.65442272457915,33.06629927411468,123.0,5.806457445862068,-92.53738293650794,0.49828755479434794,-90.61317857142858,0.4876486998160888,14.516095238095238,1.8429698563753267,14.711980952380953,1.782247319534958,71.89682539682539,72.03809523809524,20298.0,20801.0
1,4,64,3,110,4096,0.0,1.0,211.07176775161133,,123.0,8.932616805862068,-105.152,,-101.881,,8.331000000000003,,14.335999999999999,,68.0,140.0,23928.0,23928.0
1,4,64,3,110,4096,10.5,1.0,143.41235923251566,29.237352978282523,123.0,8.932616805862068,-91.61620833333333,0.17193968338248725,-89.54099047619047,0.18593167299105445,14.70062896825397,1.733132437799377,14.882902380952382,1.7815280956535344,91.55555555555556,81.16190476190476,20802.0,21305.0
1,4,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,3,6800,128,10.5,0.9281183932346723,598.9441081771431,112.31586532773913,135.0,0.23067267172413794,-95.55248510638297,0.8175928725970022,-92.12560349127182,0.755042654349924,5.924006382978724,1.189917892368002,7.607211970074815,1.24707693726424,19.634042553191488,21.99501246882793,21306.0,21775.0
1,4,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,3,6800,1024,10.5,0.99800796812749,150.54576212886673,33.533805320535166,135.0,1.1424691517241379,-91.48185657370517,0.19988840036733196,-89.55677326968974,0.16963953805731086,14.953019920318724,1.7878978835262818,15.288821002386634,1.8388319126041488,69.64940239043824,70.31980906921241,21776.0,22277.0
1,4,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,4,64,3,6800,4096,10.5,1.0,158.59821236767294,30.051722236207258,135.0,4.268628511724137,-91.68403777335985,0.3917517261033993,-89.67773809523808,0.2858262285250091,14.841687872763421,1.6730209453731948,14.975288095238097,1.714883343959628,90.60834990059642,79.27619047619048,22278.0,22780.0
1,4,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,4,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,110,1024,7.5,0.7941176470588235,78.20243075675906,88.79366642892454,135.0,5.806457445862068,-102.00312765957449,1.8710987757702926,-101.02427380952379,0.9761740457001326,8.489691489361702,1.7485180147438515,9.211130952380952,0.9771552611185245,49.06382978723404,51.0,22781.0,22874.0
1,4,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,110,4096,7.5,0.6785714285714286,55.548555893285474,41.15063232427492,135.0,8.932616805862068,-100.43297297297299,0.587500206306532,-99.3435223880597,0.4159167806551855,9.022905405405407,0.6861207643396692,9.51268656716418,0.8715373252834782,100.5945945945946,98.6268656716418,22875.0,22948.0
1,4,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,4,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,4,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,4,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,4,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,110,128,8.5,0.1111111111111111,5723.57176775161,13707.091282565074,147.0,4.8946609658620694,-2147483648.0,0.0,-1610612764.030625,994091710.7230095,-2147483536.767,1.0496378460246016,-1610612653.0005002,994091709.7542157,25.0,30.0,22949.0,22956.0
1,4,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,110,1024,8.5,0.9735234215885947,392.0789450793459,34.27365404703346,147.0,5.806457445862068,-100.09224032586559,0.751223222405105,-99.62810869565216,0.9194586496931935,7.974676171079429,0.9315192566625039,7.969992753623189,0.9249013126836942,61.05906313645621,60.85990338164251,22957.0,23447.0
1,4,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,110,4096,8.5,0.9501039501039501,398.65651171091554,30.77136603043258,147.0,8.932616805862068,-98.86447916666665,0.8674258438360181,-5276470.502764129,106446807.57311223,8.584470833333334,1.080062636001335,-5276363.7086019665,106446807.52497044,105.78333333333333,101.7002457002457,23448.0,23927.0
1,4,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,4,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,4,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,4,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,110,1024,10.5,0.9390243902439024,337.9960679182258,36.376300438620135,123.0,5.806457445862068,-97.82480981595091,1.1108513827186635,-96.36988530465949,0.6302061394215116,7.175000000000001,1.0778339132794927,7.234247311827957,0.913906843826212,68.87116564417178,72.86021505376344,23929.0,24254.0
1,5,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,110,4096,10.5,0.9329268292682927,332.2339476129737,33.940283268900956,123.0,8.932616805862068,-96.48611585365853,0.3346876840639655,-95.4298422939068,1.04940940063792,7.665993902439024,0.9693123385930037,7.352419354838709,0.8477401782621075,134.96341463414635,126.72401433691756,24255.0,24582.0
1,5,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,5,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,6,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,3,110,128,10.5,1.0,175.57581523417065,36.304287757821406,123.0,4.8946609658620694,-4260984.455420634,95656519.80778804,-101.72633809523809,1.0179760278585601,-4260881.152414682,95656519.88366286,-0.12856666666666572,0.9358164981544078,25.11904761904762,26.152380952380952,24583.0,25086.0
1,6,64,3,110,1024,0.0,0.14285714285714285,137.62740253575794,105.35891039679558,123.0,5.806457445862068,-105.757,1.308147545195119,-104.2945,0.6837722574073906,1.1174999999999997,0.8775195154525053,1.8199999999999932,0.036769552621695165,60.0,66.0,28851.0,28852.0
1,6,64,3,110,1024,10.5,1.0,163.1849422182976,29.604461116366735,123.0,5.806457445862068,-91.08765277777779,0.5744752091056325,-89.48335714285714,0.6820589466833251,3.204708333333333,0.8102286083956942,3.4453309523809525,0.8037936052861152,71.93650793650794,69.41904761904762,25087.0,25590.0
1,6,64,3,110,4096,0.0,0.5818181818181818,140.06617804596203,52.16017324999398,123.0,8.932616805862068,-103.46155102040817,0.9708012168054904,-101.570375,0.7506893746644093,2.639020408163265,0.808369925884696,3.148583333333331,0.7011995143076244,126.53061224489795,142.5,28853.0,28901.0
1,6,64,3,110,4096,10.5,1.0,156.4534462733325,29.07205394141572,123.0,8.932616805862068,-90.73225049701789,0.7150552543737592,-89.60556904761904,0.8290397743705368,3.240842942345925,0.8347857451010977,3.172180952380952,0.6768539822148797,73.43141153081511,69.6,25591.0,26093.0
1,6,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,3,6800,128,10.5,0.9522821576763485,156.22511563347103,31.733276681204053,135.0,0.23067267172413794,-94.31596257796257,0.8159084601003586,-92.76557598039217,0.9146695616391798,0.6772910602910601,0.9081133042967422,1.3180661764705892,0.8813124248554025,19.326403326403327,19.970588235294116,26094.0,26574.0
1,6,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,64,3,6800,1024,10.5,1.0,133.95642838068835,25.94521105212234,135.0,1.1424691517241379,-91.42410536779323,0.5592916432970962,-90.34303579952268,0.7885365107963415,3.390882703777336,0.895557101513222,3.36345584725537,0.9150545568136322,71.26043737574552,71.44630071599045,26575.0,27077.0
1,6,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,64,3,6800,4096,10.5,0.99800796812749,131.53178500587748,24.11080999054845,135.0,4.268628511724137,-91.41894820717131,0.584324576656675,-90.3315894988067,0.785633288259553,3.349442231075697,0.9027327969250448,3.318606205250597,0.9224882852485077,77.36254980079681,73.08830548926014,27078.0,27579.0
1,6,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,6,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,110,1024,7.5,0.43902439024390244,76.29837658484871,125.03300069129186,135.0,5.806457445862068,-101.63053125,3.064540969514138,-100.27484375,1.7306992081213692,7.1763125,2.4328293423236595,7.968343750000001,1.1022159969038035,47.625,48.125,27580.0,27611.0
1,6,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,110,4096,7.5,0.7218045112781954,56.416014560303324,36.22743449109331,135.0,8.932616805862068,-99.2605859375,0.6692291431937953,-98.21000854700854,0.8804748473538985,8.5189375,0.8788732743026524,8.467829059829059,0.9699026016742358,107.125,107.24786324786325,27612.0,27739.0
1,6,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,6,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,6,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,6,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,110,128,8.5,0.7333333333333333,1417.9942506581078,2761.64297357223,147.0,4.8946609658620694,-2110136108.2521043,281956893.201549,-1594666103.9173565,943596805.3187513,-2110135996.8217652,281956893.2401867,-1594665992.7193367,943596805.0814824,22.05217391304348,20.554455445544555,27740.0,27854.0
1,6,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,110,1024,8.5,0.9819277108433735,395.8382540298987,35.65104197424565,147.0,5.806457445862068,-98.5221515151515,0.30891946212841254,-98.22846376811593,0.8955182153293901,7.888074747474747,0.7578482460474079,7.722519323671498,0.979008206621863,60.484848484848484,58.3768115942029,27855.0,28349.0
1,6,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,110,4096,8.5,0.9940119760479041,408.4793838913878,32.863826220516316,147.0,8.932616805862068,-97.46672055888223,0.20420732052619228,-97.40377033492823,0.7474494504248533,8.299467065868264,0.773327724456568,8.004167464114833,0.8248081650049185,106.40319361277444,101.82775119617224,28350.0,28850.0
1,6,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,6,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,6,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,6,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,110,4096,10.5,0.05,501.9872002630291,35.59494346111537,123.0,8.932616805862068,-99.90433333333333,0.8000639557768743,-96.92766666666667,0.052918175831492734,9.690666666666663,1.7096167211785673,8.13533333333333,1.183866687314644,121.33333333333333,149.33333333333334,28902.0,28904.0
1,7,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,7,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
1,8,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
1,8,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
